equity,domestic,rule,rule_label,rate,has_rate,assumed_return,has_assumed_return,label,front_load,reads_mortality,cec_fixed,cec_mortality,ruin_fixed,ruin_mortality,mean_consumption,cec_mortality_theta0,cec_mortality_theta1,cec_mortality_theta2,cec_mortality_theta5,cec_mortality_theta10
0.9,0.0,vanguard_dynamic,vanguard_dynamic,0.12,True,,False,"vanguard_dynamic @ 12.0%, 90% equity / 0% domestic",0.12,False,0.7234505270066967,0.7787442631771124,0.985,0.7563747005089722,1.6870553654839677,0.7696240484358101,0.7742589346216202,0.7787442631771124,0.7913816532997405,0.8101046438706582
0.9,0.0,vanguard_dynamic,vanguard_dynamic (asymmetric),0.03,True,,False,"vanguard_dynamic (asymmetric) @ 3.0%, 90% equity / 0% domestic",0.03,False,1.0428823421239681,1.0455213264721632,0.00532,0.0030555241433345573,1.4905906757715568,1.0294354521188007,1.037572840762379,1.0455213264721632,1.0683281076339457,1.1033455959876146
0.9,0.0,vanguard_dynamic,vanguard_dynamic (asymmetric),0.035,True,,False,"vanguard_dynamic (asymmetric) @ 3.5%, 90% equity / 0% domestic",0.035,False,1.090566078395271,1.096202348437243,0.009,0.005037284966419218,1.5487731794598623,1.0793942929354006,1.0878975728679676,1.096202348437243,1.120025135963994,1.1565832437867838
0.9,0.0,vanguard_dynamic,vanguard_dynamic (asymmetric),0.04,True,,False,"vanguard_dynamic (asymmetric) @ 4.0%, 90% equity / 0% domestic",0.04,False,1.1300277455966583,1.1404988537672127,0.01484,0.008306275501677476,1.6021439415015115,1.1231180266549659,1.1319121039713123,1.1404988537672127,1.1651189317917678,1.202865089746072
0.9,0.0,vanguard_dynamic,vanguard_dynamic (asymmetric),0.045,True,,False,"vanguard_dynamic (asymmetric) @ 4.5%, 90% equity / 0% domestic",0.045,False,1.1608237487151642,1.1778011669475594,0.02208,0.012356124356463565,1.6503909072053604,1.1600099148906848,1.169013167563191,1.1778011669475594,1.2029812683777343,1.2415340521479254
0.9,0.0,vanguard_dynamic,vanguard_dynamic (asymmetric),0.05,True,,False,"vanguard_dynamic (asymmetric) @ 5.0%, 90% equity / 0% domestic",0.05,False,1.1823593626598181,1.207701896075294,0.03312,0.018111686114624135,1.6930061387058999,1.1897072508411952,1.1988157775410055,1.207701896075294,1.23313685898719,1.2719998500600438
0.9,0.0,vanguard_dynamic,vanguard_dynamic (asymmetric),0.06,True,,False,"vanguard_dynamic (asymmetric) @ 6.0%, 90% equity / 0% domestic",0.06,False,1.182093917639043,1.2336488903675311,0.08388,0.044628707981528314,1.7610763635732283,1.2163586130078574,1.22512029876266,1.2336488903675311,1.2579527994287292,1.2947641384654804
0.9,0.0,vanguard_dynamic,vanguard_dynamic (asymmetric),0.07,True,,False,"vanguard_dynamic (asymmetric) @ 7.0%, 90% equity / 0% domestic",0.07,False,1.118965004771049,1.1986863690250438,0.18252,0.09943440297595713,1.803460875167617,1.1835002071429148,1.1912086038684715,1.1986863690250438,1.2198541088974326,1.2515004472968076
0.9,0.0,vanguard_dynamic,vanguard_dynamic (asymmetric),0.08,True,,False,"vanguard_dynamic (asymmetric) @ 8.0%, 90% equity / 0% domestic",0.08,False,1.0209137930212882,1.1134604144105233,0.32996,0.18851188503042915,1.8196924782076336,1.1005453972930173,1.107109717340377,1.1134604144105233,1.1313436502188807,1.1578107978387964
0.9,0.0,vanguard_dynamic,vanguard_dynamic (asymmetric),0.09,True,,False,"vanguard_dynamic (asymmetric) @ 9.0%, 90% equity / 0% domestic",0.09,False,0.9356087252004714,1.0254312599645294,0.48084,0.290516099367047,1.8147366252222736,1.01395961029237,1.0197932957468072,1.0254312599645294,1.0412756559342593,1.0646356241216328
0.9,0.0,vanguard_dynamic,vanguard_dynamic (asymmetric),0.1,True,,False,"vanguard_dynamic (asymmetric) @ 10.0%, 90% equity / 0% domestic",0.1,False,0.8648086267498268,0.9479124376090688,0.65156,0.4093735929896681,1.7926625608174906,0.9374181917846719,0.9427556082773076,0.9479124376090688,0.9623965116941057,0.9837279385713985
0.9,0.0,vanguard_dynamic,vanguard_dynamic (asymmetric),0.12,True,,False,"vanguard_dynamic (asymmetric) @ 12.0%, 90% equity / 0% domestic",0.12,False,0.7664591984429862,0.8317517320385901,0.8968,0.6331003826346702,1.720382845775661,0.8222604728608344,0.8270857252345545,0.8317517320385901,0.8448789388491021,0.8642731721690643
