replicate,system,rule,challenger,incumbent,gap_pct,leader,best_strategy,best_cec,distinct_markets,draw
3,australia_as_legislated,fixed_real_rule,0.6406307627847025,0.6794934018518329,-5.7193548842737085,target_date_fund,target_date_fund,0.6794934018518329,10,"AUS,AUS,BEL,BEL,CHE,DEU,ESP,FIN,ITA,ITA,JPN,JPN,NOR,NOR,USA,USA"
3,australia_as_legislated,amortisation at 6%,1.470037703361123,1.1640544696307968,26.285989334105196,balanced_all_equity,international_equity,1.4996889279176067,10,"AUS,AUS,BEL,BEL,CHE,DEU,ESP,FIN,ITA,ITA,JPN,JPN,NOR,NOR,USA,USA"
3,us_social_security,fixed_real_rule,1.105343266306721,0.983425148171062,12.397295143651554,balanced_all_equity,international_equity,1.1272682821369329,10,"AUS,AUS,BEL,BEL,CHE,DEU,ESP,FIN,ITA,ITA,JPN,JPN,NOR,NOR,USA,USA"
3,us_social_security,amortisation at 6%,1.3533048507708985,1.0979180338850114,23.261009383568833,balanced_all_equity,international_equity,1.3968499026466266,10,"AUS,AUS,BEL,BEL,CHE,DEU,ESP,FIN,ITA,ITA,JPN,JPN,NOR,NOR,USA,USA"
4,age_pension_matched,fixed_real_rule,0.4183965829273351,0.43974778070282405,-4.85532814773153,target_date_fund,target_date_fund,0.43974778070282405,11,"AUS,BEL,CHE,DNK,ESP,ESP,FIN,FIN,FIN,FIN,NLD,NOR,NOR,PRT,SWE,USA"
4,age_pension_matched,amortisation at 6%,1.0016869924563998,0.8486956747749212,18.026640435283547,balanced_all_equity,international_equity,1.0352215753465186,11,"AUS,BEL,CHE,DNK,ESP,ESP,FIN,FIN,FIN,FIN,NLD,NOR,NOR,PRT,SWE,USA"
4,australia_as_legislated,fixed_real_rule,0.6608790607653733,0.607490862302635,8.788313006120863,balanced_all_equity,international_equity,0.6647004389811425,11,"AUS,BEL,CHE,DNK,ESP,ESP,FIN,FIN,FIN,FIN,NLD,NOR,NOR,PRT,SWE,USA"
4,australia_as_legislated,amortisation at 6%,1.291027201269271,1.0548470953282163,22.38998495488742,balanced_all_equity,international_equity,1.3548771210567625,11,"AUS,BEL,CHE,DNK,ESP,ESP,FIN,FIN,FIN,FIN,NLD,NOR,NOR,PRT,SWE,USA"
4,us_social_security,fixed_real_rule,1.0169641006348717,0.9217755314521103,10.326653934153263,balanced_all_equity,international_equity,1.0451399586215029,11,"AUS,BEL,CHE,DNK,ESP,ESP,FIN,FIN,FIN,FIN,NLD,NOR,NOR,PRT,SWE,USA"
4,us_social_security,amortisation at 6%,1.205070327533136,1.0150190459477568,18.723912851105375,balanced_all_equity,international_equity,1.248672014982024,11,"AUS,BEL,CHE,DNK,ESP,ESP,FIN,FIN,FIN,FIN,NLD,NOR,NOR,PRT,SWE,USA"
5,age_pension_matched,fixed_real_rule,0.38084541376689834,0.4575588374889389,-16.76580527720547,target_date_fund,target_date_fund,0.4575588374889389,11,"BEL,BEL,CHE,DNK,ESP,FIN,FRA,FRA,FRA,GBR,GBR,ITA,ITA,NOR,PRT,SWE"
5,age_pension_matched,amortisation at 6%,0.8928291086594969,0.7766851370533053,14.953803808688114,balanced_all_equity,international_equity,0.9515014336316266,11,"BEL,BEL,CHE,DNK,ESP,FIN,FRA,FRA,FRA,GBR,GBR,ITA,ITA,NOR,PRT,SWE"
5,australia_as_legislated,fixed_real_rule,0.5479678405651759,0.5865574806162317,-6.579003989602839,target_date_fund,target_date_fund,0.5865574806162317,11,"BEL,BEL,CHE,DNK,ESP,FIN,FRA,FRA,FRA,GBR,GBR,ITA,ITA,NOR,PRT,SWE"
5,australia_as_legislated,amortisation at 6%,1.1148360372870412,0.9315405560025684,19.67659702021256,balanced_all_equity,international_equity,1.2040635660988523,11,"BEL,BEL,CHE,DNK,ESP,FIN,FRA,FRA,FRA,GBR,GBR,ITA,ITA,NOR,PRT,SWE"
5,us_social_security,fixed_real_rule,0.9281274297495644,0.8590058855347218,8.046690410254321,balanced_all_equity,international_equity,0.97441429262146,11,"BEL,BEL,CHE,DNK,ESP,FIN,FRA,FRA,FRA,GBR,GBR,ITA,ITA,NOR,PRT,SWE"
5,us_social_security,amortisation at 6%,1.0627107237779874,0.9258473194314928,14.782502630188986,balanced_all_equity,international_equity,1.1364082850203368,11,"BEL,BEL,CHE,DNK,ESP,FIN,FRA,FRA,FRA,GBR,GBR,ITA,ITA,NOR,PRT,SWE"
6,age_pension_matched,fixed_real_rule,0.3850288310340601,0.468899284881734,-17.886667041692704,target_date_fund,target_date_fund,0.468899284881734,9,"CHE,CHE,ESP,ESP,FIN,FRA,GBR,ITA,ITA,NOR,NOR,SWE,SWE,USA,USA,USA"
6,age_pension_matched,amortisation at 6%,0.9674592720894298,0.8330639177557752,16.132658187346284,balanced_all_equity,balanced_all_equity,0.9674592720894298,9,"CHE,CHE,ESP,ESP,FIN,FRA,GBR,ITA,ITA,NOR,NOR,SWE,SWE,USA,USA,USA"
6,australia_as_legislated,fixed_real_rule,0.588586126005426,0.6121370118436209,-3.847322638973394,target_date_fund,target_date_fund,0.6121370118436209,9,"CHE,CHE,ESP,ESP,FIN,FRA,GBR,ITA,ITA,NOR,NOR,SWE,SWE,USA,USA,USA"
6,australia_as_legislated,amortisation at 6%,1.2348685974475915,1.0270247048987373,20.237477400248814,balanced_all_equity,balanced_all_equity,1.2348685974475915,9,"CHE,CHE,ESP,ESP,FIN,FRA,GBR,ITA,ITA,NOR,NOR,SWE,SWE,USA,USA,USA"
6,us_social_security,fixed_real_rule,0.986232206932554,0.9108540961431304,8.275541726013035,balanced_all_equity,balanced_all_equity,0.986232206932554,9,"CHE,CHE,ESP,ESP,FIN,FRA,GBR,ITA,ITA,NOR,NOR,SWE,SWE,USA,USA,USA"
6,us_social_security,amortisation at 6%,1.1571082479532884,0.993505873447071,16.467177384526387,balanced_all_equity,balanced_all_equity,1.1571082479532884,9,"CHE,CHE,ESP,ESP,FIN,FRA,GBR,ITA,ITA,NOR,NOR,SWE,SWE,USA,USA,USA"
7,age_pension_matched,fixed_real_rule,0.426780168251789,0.48753144957218375,-12.460997413337116,target_date_fund,target_date_fund,0.48753144957218375,9,"BEL,DEU,ESP,FIN,FRA,JPN,NLD,NLD,NLD,NLD,NLD,SWE,SWE,SWE,SWE,USA"
7,age_pension_matched,amortisation at 6%,1.0737034918505897,0.9053227566964243,18.598973008101183,balanced_all_equity,international_equity,1.1218374588636622,9,"BEL,DEU,ESP,FIN,FRA,JPN,NLD,NLD,NLD,NLD,NLD,SWE,SWE,SWE,SWE,USA"
7,australia_as_legislated,fixed_real_rule,0.6755691340998057,0.6976418196165836,-3.163899424622907,target_date_fund,target_date_fund,0.6976418196165836,9,"BEL,DEU,ESP,FIN,FRA,JPN,NLD,NLD,NLD,NLD,NLD,SWE,SWE,SWE,SWE,USA"
7,australia_as_legislated,amortisation at 6%,1.3983284701565089,1.145754660608724,22.044318756128444,balanced_all_equity,international_equity,1.4630232992395142,9,"BEL,DEU,ESP,FIN,FRA,JPN,NLD,NLD,NLD,NLD,NLD,SWE,SWE,SWE,SWE,USA"
7,us_social_security,fixed_real_rule,1.0724880144549795,0.9791085405676825,9.537193275135358,balanced_all_equity,international_equity,1.1069385811411332,9,"BEL,DEU,ESP,FIN,FRA,JPN,NLD,NLD,NLD,NLD,NLD,SWE,SWE,SWE,SWE,USA"
7,us_social_security,amortisation at 6%,1.2912562031429438,1.081643881748874,19.37905117672876,balanced_all_equity,international_equity,1.3545804162143855,9,"BEL,DEU,ESP,FIN,FRA,JPN,NLD,NLD,NLD,NLD,NLD,SWE,SWE,SWE,SWE,USA"
8,age_pension_matched,fixed_real_rule,0.431433026690386,0.5008619714500263,-13.861891841905905,target_date_fund,target_date_fund,0.5008619714500263,9,"AUS,BEL,BEL,BEL,BEL,CHE,CHE,ESP,FRA,NLD,NOR,SWE,SWE,USA,USA,USA"
8,age_pension_matched,amortisation at 6%,0.9834637384358899,0.867219002453117,13.404311443124438,balanced_all_equity,international_equity,0.9974900930530852,9,"AUS,BEL,BEL,BEL,BEL,CHE,CHE,ESP,FRA,NLD,NOR,SWE,SWE,USA,USA,USA"
8,australia_as_legislated,fixed_real_rule,0.6671373348595179,0.6706157999380241,-0.5186971554842157,target_date_fund,international_equity,0.680211388996582,9,"AUS,BEL,BEL,BEL,BEL,CHE,CHE,ESP,FRA,NLD,NOR,SWE,SWE,USA,USA,USA"
8,australia_as_legislated,amortisation at 6%,1.2641587446672113,1.092126838681199,15.752007907227128,balanced_all_equity,international_equity,1.2961568433086676,9,"AUS,BEL,BEL,BEL,BEL,CHE,CHE,ESP,FRA,NLD,NOR,SWE,SWE,USA,USA,USA"
8,us_social_security,fixed_real_rule,1.0123705283016418,0.9501944606103927,6.543509804436032,balanced_all_equity,international_equity,1.0125952723350171,9,"AUS,BEL,BEL,BEL,BEL,CHE,CHE,ESP,FRA,NLD,NOR,SWE,SWE,USA,USA,USA"
8,us_social_security,amortisation at 6%,1.180128767748643,1.0353655551187597,13.981845534090453,balanced_all_equity,international_equity,1.1974921026691934,9,"AUS,BEL,BEL,BEL,BEL,CHE,CHE,ESP,FRA,NLD,NOR,SWE,SWE,USA,USA,USA"
9,age_pension_matched,fixed_real_rule,0.4536814479781143,0.48583430298792724,-6.618070155209255,target_date_fund,target_date_fund,0.48583430298792724,10,"AUS,AUS,BEL,BEL,DEU,DEU,DNK,DNK,ESP,ESP,FIN,GBR,ITA,JPN,NOR,NOR"
9,age_pension_matched,amortisation at 6%,1.1298657899764837,0.9182402281527626,23.046862393455726,balanced_all_equity,international_equity,1.2104461561615676,10,"AUS,AUS,BEL,BEL,DEU,DEU,DNK,DNK,ESP,ESP,FIN,GBR,ITA,JPN,NOR,NOR"
9,australia_as_legislated,fixed_real_rule,0.7486339276441392,0.6847775249961321,9.325131202045188,balanced_all_equity,balanced_all_equity,0.7486339276441392,10,"AUS,AUS,BEL,BEL,DEU,DEU,DNK,DNK,ESP,ESP,FIN,GBR,ITA,JPN,NOR,NOR"
