system,rule,strategy,cec,cec_gamma2,cec_gamma10,prob_ruin,mean_consumption,p5_consumption,cec_survival,prob_ruin_survival
us_social_security,amortisation at 2%,sixty_forty,0.9561915010437232,1.2668448332226947,0.7216618233342855,0.0,1.8842598347347463,0.6524816628685001,0.967101634546334,0.0
us_social_security,amortisation at 2%,domestic_equity,0.9826078123756918,1.4134180533510101,0.723245056767968,0.0,2.836621586284133,0.6599892896382638,0.9944885287118486,0.0
us_social_security,amortisation at 2%,international_equity,1.3328704157147624,2.0044390992741903,0.9350123627034446,0.0,4.076653431569625,0.9552186247231379,1.3418037034291501,0.0
us_social_security,amortisation at 4%,balanced_all_equity,1.2566698605070818,1.8213952369804576,0.8942957484524454,0.0,3.0929994331412494,0.8629611926753622,1.2861976461553315,0.0
us_social_security,amortisation at 4%,target_date_fund,1.0507153048194469,1.3880829968632817,0.780010088262704,0.0,1.8247675900566123,0.706260751123111,1.0845432061180906,0.0
us_social_security,amortisation at 4%,sixty_forty,0.9612743842927819,1.2779133142886339,0.7217184392660472,0.0,1.7849051730160517,0.645565042084761,0.9843130323068308,0.0
us_social_security,amortisation at 4%,domestic_equity,0.9884031215031687,1.4286069074037364,0.7236527481531667,0.0,2.6147166256460648,0.6537846607014185,1.011723596559615,0.0
us_social_security,amortisation at 4%,international_equity,1.3588897724344229,2.040458638433927,0.9444233931310485,0.0,3.689702781822779,0.9557089697624251,1.3916496355061014,0.0
us_social_security,amortisation at 6%,balanced_all_equity,1.2431410086727492,1.807360985242863,0.8793486975216545,0.0,2.837782123991681,0.832087102487332,1.2962369591288398,0.0
us_social_security,amortisation at 6%,target_date_fund,1.033845582770962,1.3769943325033362,0.767111677907794,0.0,1.753477588930515,0.6803061150561025,1.0846972843915228,0.0
us_social_security,amortisation at 6%,sixty_forty,0.9527142171427216,1.2709928688158816,0.7155974413993523,0.0,1.6968204917737648,0.6297622746238281,0.9881234291302815,0.0
us_social_security,amortisation at 6%,domestic_equity,0.9815222393499866,1.4216153082438314,0.7187940523880085,0.0,2.4199018615337096,0.6400236229747955,1.016445808953793,0.0
us_social_security,amortisation at 6%,international_equity,1.3474845436465455,2.025783943309526,0.9313806319337998,0.0,3.3518404991995134,0.9208191628502224,1.4067024698679471,0.0
us_social_security,amortisation at 8%,balanced_all_equity,1.2016710709150793,1.7571673441601494,0.8499867808408609,0.0,2.6207443541632207,0.7823218780257523,1.276180138443861,0.0
us_social_security,amortisation at 8%,target_date_fund,1.0016281239033653,1.3472275192250571,0.7469904208214839,0.0,1.6912111476487273,0.6477861825514846,1.0666722842293541,0.0
us_social_security,amortisation at 8%,sixty_forty,0.9327436210779599,1.2488341889160852,0.704367213180464,0.0,1.6209747238529573,0.6090839584534922,0.9793227745817706,0.0
us_social_security,amortisation at 8%,domestic_equity,0.9636528107615998,1.3951804317910268,0.7094822272033358,0.0,2.2538749267541465,0.6210337760345043,1.0092513504106446,0.0
us_social_security,amortisation at 8%,international_equity,1.3012341834790224,1.9653134071734246,0.8996034399751185,0.0,3.065530622633992,0.8592013984400058,1.3849703905892659,0.0
us_social_security,amortisation at 10%,balanced_all_equity,1.1416126879739497,1.6806417350141603,0.8131725295813376,0.0,2.440545005651317,0.7261493504154547,1.231946926255102,0.0
us_social_security,amortisation at 10%,target_date_fund,0.9607363255172283,1.3049209880667563,0.7229058288094923,0.0,1.6380490669705898,0.6142419559631151,1.0354813440157513,0.0
us_social_security,amortisation at 10%,sixty_forty,0.9050886202880475,1.2159111304350987,0.6894859605261983,0.0,1.5571774909035934,0.586269577398635,0.9604499014681913,0.0
us_social_security,amortisation at 10%,domestic_equity,0.937659588465484,1.3542495681658868,0.6967613416101296,0.0,2.11572995151301,0.5994455931394792,0.9920844843341906,0.0
us_social_security,amortisation at 10%,international_equity,1.2305332865816445,1.8708690308841016,0.856919750989229,0.0,2.8286886945235326,0.7879744798712881,1.332606360782369,0.0
age_pension_untested,fixed_real_rule,balanced_all_equity,0.9089219194262154,1.221335221665122,0.6793006226022033,0.11702,1.518202306740998,0.6161638950262252,0.9484666360418013,0.059103124660618414
age_pension_untested,fixed_real_rule,target_date_fund,0.8059253553995984,1.034391613404462,0.6306167211912942,0.2202,1.2103028946690315,0.4492869049050311,0.8447380215085788,0.11246174181398336
age_pension_untested,fixed_real_rule,sixty_forty,0.7395840599667051,0.9255158725463232,0.604841341682498,0.23958,1.0815097161504366,0.4492869049050311,0.7682674703612672,0.1324567743118415
age_pension_untested,fixed_real_rule,domestic_equity,0.7410915371170463,0.9916600756569585,0.597720834980263,0.25162,1.319021002224965,0.4492869049050311,0.773202441392752,0.1466689301254733
age_pension_untested,fixed_real_rule,international_equity,0.9664877362250611,1.3323270776035352,0.7015177582957478,0.09082,1.6932823654252684,0.6661246790709022,1.0073767292570743,0.04501579986172094
age_pension_untested,constant_percent at 4%,balanced_all_equity,1.0084486089782714,1.3995199544403722,0.7925166914239653,0.0,2.1977359195069788,0.6669018365389118,1.0148083644352968,0.0
age_pension_untested,constant_percent at 4%,target_date_fund,0.8373237793036286,1.0522320073890394,0.6924577106101483,0.0,1.279978206167521,0.5581868438819844,0.8567533271489013,0.0
age_pension_untested,constant_percent at 4%,sixty_forty,0.7664430983956732,0.9665115395497176,0.6432673564154293,0.0,1.2540762535178238,0.5126620995230838,0.7802851767410648,0.0
age_pension_untested,constant_percent at 4%,domestic_equity,0.7881316645130445,1.0842204542113303,0.6440549411278562,0.0,1.8527876756314243,0.5107935170178395,0.8017793282140916,0.0
age_pension_untested,constant_percent at 4%,international_equity,1.0959521967834662,1.5772856431834503,0.8348570425223591,0.0,2.6292052798482883,0.7304141382749654,1.0976688448803686,0.0
age_pension_untested,amortisation at 0%,balanced_all_equity,1.0770642997797264,1.5415331594509698,0.8352115887181568,0.0,3.4956137204082025,0.7399122144835731,1.064438948071683,0.0
