household,household_label,homeowner,partnered,rule,scale,equity,free_area,cutoff,full_rate,cec,median_wealth,prob_ruin,mean_consumption,p5_consumption,position
couple_renter,"couple, renters",False,True,constant_real,0.4,0.9,6.919364093563304,12.586613936986907,0.4420454877870411,0.5629171345378032,22.10941974692164,0.0874,1.2853848807466663,0.43773674006313856,above the cut-off
couple_renter,"couple, renters",False,True,constant_real,0.4,1.0,6.919364093563304,12.586613936986907,0.4420454877870411,0.5399100623477766,22.10941974692164,0.083,1.277684697289613,0.4215068567004444,above the cut-off
couple_renter,"couple, renters",False,True,constant_real,0.6,0.0,6.919364093563304,12.586613936986907,0.4420454877870411,0.9842686264113492,33.164129620382454,0.4568,1.7763186610599417,0.6784232264065969,above the cut-off
couple_renter,"couple, renters",False,True,constant_real,0.6,0.1,6.919364093563304,12.586613936986907,0.4420454877870411,0.9750024878955215,33.164129620382454,0.3815,1.7907840609263381,0.6784232264065969,above the cut-off
couple_renter,"couple, renters",False,True,constant_real,0.6,0.2,6.919364093563304,12.586613936986907,0.4420454877870411,0.9499284023524835,33.164129620382454,0.30575,1.7991762086057415,0.6784232264065969,above the cut-off
couple_renter,"couple, renters",False,True,constant_real,0.6,0.3,6.919364093563304,12.586613936986907,0.4420454877870411,0.9165788290522326,33.164129620382454,0.23995,1.801622830333763,0.6784232264065969,above the cut-off
couple_renter,"couple, renters",False,True,constant_real,0.6,0.4,6.919364093563304,12.586613936986907,0.4420454877870411,0.8775527979148523,33.164129620382454,0.1916,1.7999607750283406,0.6699051042579761,above the cut-off
couple_renter,"couple, renters",False,True,constant_real,0.6,0.5,6.919364093563304,12.586613936986907,0.4420454877870411,0.8393079666793781,33.164129620382454,0.15755,1.796612788006722,0.6386713609991518,above the cut-off
couple_renter,"couple, renters",False,True,constant_real,0.6,0.6,6.919364093563304,12.586613936986907,0.4420454877870411,0.8035015847566788,33.164129620382454,0.12995,1.7928282036403032,0.6126584616292666,above the cut-off
couple_renter,"couple, renters",False,True,constant_real,0.6,0.7,6.919364093563304,12.586613936986907,0.4420454877870411,0.7724909175488006,33.164129620382454,0.11,1.7903600738557948,0.5902996293492967,above the cut-off
couple_renter,"couple, renters",False,True,constant_real,0.6,0.8,6.919364093563304,12.586613936986907,0.4420454877870411,0.7348459223908275,33.164129620382454,0.0948,1.787534831028308,0.5699624980776395,above the cut-off
