household,household_label,homeowner,partnered,rule,scale,equity,free_area,cutoff,full_rate,cec,median_wealth,prob_ruin,mean_consumption,p5_consumption,position
couple_renter,"couple, renters",False,True,constant_real,1.0,0.2,6.919364093563304,12.586613936986907,0.4420454877870411,1.1144926747285309,55.273549367304085,0.30575,2.775374486315994,0.6784232264065969,above the cut-off
single_homeowner,"single, homeowner",True,False,constant_percent,0.02,1.0,3.014330021789434,6.767475613460695,0.29274535615035835,0.4212509893829894,1.1054709873460817,0.0,0.49774323173532814,0.3057266247589036,below the free area
single_homeowner,"single, homeowner",True,False,constant_percent,0.04,1.0,3.014330021789434,6.767475613460695,0.29274535615035835,0.4570090961606801,2.2109419746921635,0.0,0.539814992149139,0.3418811065747887,below the free area
single_homeowner,"single, homeowner",True,False,constant_percent,0.07,1.0,3.014330021789434,6.767475613460695,0.29274535615035835,0.48778794164508765,3.8691484557112865,0.0,0.6036700928524213,0.39611282929861624,inside the taper band
single_homeowner,"single, homeowner",True,False,constant_percent,0.1,1.0,3.014330021789434,6.767475613460695,0.29274535615035835,0.5074329619916985,5.52735493673041,0.0,0.6855375024512926,0.41984985887161086,inside the taper band
single_homeowner,"single, homeowner",True,False,constant_percent,0.14,1.0,3.014330021789434,6.767475613460695,0.29274535615035835,0.5296734646177724,7.738296911422573,0.0,0.819811212626092,0.4244678183805294,above the cut-off
single_homeowner,"single, homeowner",True,False,constant_percent,0.2,1.0,3.014330021789434,6.767475613460695,0.29274535615035835,0.5619613382236265,11.05470987346082,0.0,1.0554478089272643,0.42882744484295665,above the cut-off
single_homeowner,"single, homeowner",True,False,constant_percent,0.28,1.0,3.014330021789434,6.767475613460695,0.29274535615035835,0.6062840129551341,15.476593822845146,0.0,1.403215598303889,0.4349533478618546,above the cut-off
single_homeowner,"single, homeowner",True,False,constant_percent,0.4,1.0,3.014330021789434,6.767475613460695,0.29274535615035835,0.6759373414011742,22.10941974692164,0.0,1.9557624015970723,0.4486207248297042,above the cut-off
single_homeowner,"single, homeowner",True,False,constant_percent,0.6,1.0,3.014330021789434,6.767475613460695,0.29274535615035835,0.7925560196401783,33.164129620382454,0.0,2.9039545770136734,0.4984947420261877,above the cut-off
single_homeowner,"single, homeowner",True,False,constant_percent,1.0,1.0,3.014330021789434,6.767475613460695,0.29274535615035835,1.0136308557543718,55.273549367304085,0.0,4.823709743527635,0.6692976353684001,above the cut-off
single_homeowner,"single, homeowner",True,False,constant_real,0.02,0.0,3.014330021789434,6.767475613460695,0.29274535615035835,0.40585410001838795,1.1054709873460817,0.4568,0.4720833364815139,0.30375090830043966,below the free area
single_homeowner,"single, homeowner",True,False,constant_real,0.04,0.0,3.014330021789434,6.767475613460695,0.29274535615035835,0.42476073282776716,2.2109419746921635,0.4568,0.5074425219152119,0.33034576571438246,below the free area
single_homeowner,"single, homeowner",True,False,constant_real,0.07,0.0,3.014330021789434,6.767475613460695,0.29274535615035835,0.44087275911828416,3.8691484557112865,0.4568,0.5477601092362083,0.35464069478963534,inside the taper band
single_homeowner,"single, homeowner",True,False,constant_real,0.1,0.0,3.014330021789434,6.767475613460695,0.29274535615035835,0.46011170272561924,5.52735493673041,0.4568,0.5848225907211803,0.36755228212240054,inside the taper band
single_homeowner,"single, homeowner",True,False,constant_real,0.14,0.0,3.014330021789434,6.767475613460695,0.29274535615035835,0.47993420175903356,7.738296911422573,0.4568,0.640139696428101,0.38145212194074885,above the cut-off
single_homeowner,"single, homeowner",True,False,constant_real,0.2,0.0,3.014330021789434,6.767475613460695,0.29274535615035835,0.5135700501371248,11.05470987346082,0.4568,0.7391047326664758,0.406278611233476,above the cut-off
single_homeowner,"single, homeowner",True,False,constant_real,0.28,0.0,3.014330021789434,6.767475613460695,0.29274535615035835,0.5522118315425589,15.476593822845146,0.4568,0.8927287661467438,0.42596956580748846,above the cut-off
single_homeowner,"single, homeowner",True,False,constant_real,0.4,0.0,3.014330021789434,6.767475613460695,0.29274535615035835,0.605518620543392,22.10941974692164,0.4568,1.1501975516685732,0.4492869049050311,above the cut-off
single_homeowner,"single, homeowner",True,False,constant_real,0.6,0.0,3.014330021789434,6.767475613460695,0.29274535615035835,0.6778524905891341,33.164129620382454,0.4568,1.613338536948681,0.4492869049050311,above the cut-off
single_homeowner,"single, homeowner",True,False,constant_real,1.0,0.5,3.014330021789434,6.767475613460695,0.29274535615035835,0.827135840649444,55.273549367304085,0.15755,2.7796802795605915,0.4492869049050311,above the cut-off
single_renter,"single, renter",False,False,constant_percent,0.02,1.0,5.625499263059597,9.378644854730858,0.29274535615035835,0.4235353315255674,1.1054709873460817,0.0,0.5129004091546349,0.3057266247589036,below the free area
single_renter,"single, renter",False,False,constant_percent,0.04,1.0,5.625499263059597,9.378644854730858,0.29274535615035835,0.4688585200003722,2.2109419746921635,0.0,0.581450421180475,0.3418811065747887,below the free area
single_renter,"single, renter",False,False,constant_percent,0.07,1.0,5.625499263059597,9.378644854730858,0.29274535615035835,0.5228872052109254,3.8691484557112865,0.0,0.6719839742102864,0.39611282929861624,below the free area
single_renter,"single, renter",False,False,constant_percent,0.1,1.0,5.625499263059597,9.378644854730858,0.29274535615035835,0.5657996145370034,5.52735493673041,0.0,0.7637585488971114,0.4502821008842594,below the free area
single_renter,"single, renter",False,False,constant_percent,0.14,1.0,5.625499263059597,9.378644854730858,0.29274535615035835,0.6118643760037159,7.738296911422573,0.0,0.8974704927939291,0.4930218250605116,inside the taper band
single_renter,"single, renter",False,False,constant_percent,0.2,1.0,5.625499263059597,9.378644854730858,0.29274535615035835,0.6676686146887141,11.05470987346082,0.0,1.122547328061804,0.5383179635625494,above the cut-off
single_renter,"single, renter",False,False,constant_percent,0.28,1.0,5.625499263059597,9.378644854730858,0.29274535615035835,0.7293098841734815,15.476593822845146,0.0,1.45398766400732,0.5794452772552067,above the cut-off
single_renter,"single, renter",False,False,constant_percent,0.4,1.0,5.625499263059597,9.378644854730858,0.29274535615035835,0.8105960104014155,22.10941974692164,0.0,1.9880580264597847,0.5926833836051043,above the cut-off
single_renter,"single, renter",False,False,constant_percent,0.6,1.0,5.625499263059597,9.378644854730858,0.29274535615035835,0.9369214709149024,33.164129620382454,0.0,2.920434829433615,0.61902127917784,above the cut-off
