system,rule,treatment,assessed,fraction,balanced_all_equity,target_date_fund,gap_pct,winner
age_pension_matched,fixed_real_rule,assessed at its remaining value,1.0,1.0,0.9307593910020182,0.8614115619062784,8.050487381696513,balanced_all_equity
age_pension_matched,fixed_real_rule,exempt from the assets test,0.0,0.0,0.4453337149970984,0.5025286799240993,-11.38143298321591,target_date_fund
age_pension_matched,fixed_real_rule,exempt from the assets test,0.0,0.1,0.4725731205016372,0.5431352686892842,-12.991634359876947,target_date_fund
age_pension_matched,fixed_real_rule,exempt from the assets test,0.0,0.25,0.5406062368356005,0.6124345219267077,-11.728320746050812,target_date_fund
age_pension_matched,fixed_real_rule,exempt from the assets test,0.0,0.5,0.6628700745403406,0.7709394664499605,-14.017882935382753,target_date_fund
age_pension_matched,fixed_real_rule,exempt from the assets test,0.0,0.75,0.8785691652689749,0.9392883841591364,-6.464385157335695,target_date_fund
age_pension_matched,fixed_real_rule,exempt from the assets test,0.0,0.9,1.045171561310467,0.9740420696570022,7.30250713693632,balanced_all_equity
age_pension_matched,fixed_real_rule,exempt from the assets test,0.0,0.95,1.076156574949065,0.9776152102157276,10.079770005991673,balanced_all_equity
age_pension_matched,fixed_real_rule,exempt from the assets test,0.0,1.0,1.0684430329416603,0.9716739397654924,9.959008800783774,balanced_all_equity
australia_as_legislated,amortisation at 6%,assessed at its remaining value,1.0,0.0,1.3829707475349955,1.1248753601186934,22.944354242861962,balanced_all_equity
australia_as_legislated,amortisation at 6%,assessed at its remaining value,1.0,0.1,1.395271070740306,1.1558619147366087,20.712608742563553,balanced_all_equity
australia_as_legislated,amortisation at 6%,assessed at its remaining value,1.0,0.25,1.3953745636324693,1.1758701231051616,18.66740520183083,balanced_all_equity
australia_as_legislated,amortisation at 6%,assessed at its remaining value,1.0,0.5,1.3673906722659632,1.1764837363125815,16.22690820629069,balanced_all_equity
australia_as_legislated,amortisation at 6%,assessed at its remaining value,1.0,0.75,1.3122603083032978,1.1525794428970693,13.854217719245643,balanced_all_equity
australia_as_legislated,amortisation at 6%,assessed at its remaining value,1.0,0.9,1.26487275693439,1.127786779466838,12.155309847873873,balanced_all_equity
australia_as_legislated,amortisation at 6%,assessed at its remaining value,1.0,0.95,1.24451480229355,1.116524302612588,11.463297250357485,balanced_all_equity
australia_as_legislated,amortisation at 6%,assessed at its remaining value,1.0,1.0,1.1970434555521563,1.0917451617400369,9.644951725207896,balanced_all_equity
australia_as_legislated,amortisation at 6%,exempt from the assets test,0.0,0.0,1.3829707475349955,1.1248753601186934,22.944354242861962,balanced_all_equity
australia_as_legislated,amortisation at 6%,exempt from the assets test,0.0,0.1,1.4346543254093025,1.1818738802246542,21.388106583470567,balanced_all_equity
australia_as_legislated,amortisation at 6%,exempt from the assets test,0.0,0.25,1.4935016312148046,1.244912584477978,19.968393752005163,balanced_all_equity
australia_as_legislated,amortisation at 6%,exempt from the assets test,0.0,0.5,1.5661107281068067,1.3229732245384351,18.37811219899772,balanced_all_equity
australia_as_legislated,amortisation at 6%,exempt from the assets test,0.0,0.75,1.5942284889917202,1.361588378396863,17.08593538884109,balanced_all_equity
australia_as_legislated,amortisation at 6%,exempt from the assets test,0.0,0.9,1.557111460316409,1.3488607852615622,15.439004330937255,balanced_all_equity
australia_as_legislated,amortisation at 6%,exempt from the assets test,0.0,0.95,1.52873441955923,1.3361896793375163,14.409985588062435,balanced_all_equity
australia_as_legislated,amortisation at 6%,exempt from the assets test,0.0,1.0,1.4304842966765312,1.2916187378909232,10.751280909129646,balanced_all_equity
australia_as_legislated,constant_percent at 4%,assessed at its remaining value,1.0,0.0,0.8646139966343699,0.7417301037118694,16.56719773237565,balanced_all_equity
australia_as_legislated,constant_percent at 4%,assessed at its remaining value,1.0,0.1,0.917994396669282,0.7921347821684477,15.888661542710825,balanced_all_equity
australia_as_legislated,constant_percent at 4%,assessed at its remaining value,1.0,0.25,0.9810809117082284,0.8534520169205422,14.954431210813901,balanced_all_equity
australia_as_legislated,constant_percent at 4%,assessed at its remaining value,1.0,0.5,1.0672009905138429,0.9424476610308404,13.237162618298438,balanced_all_equity
australia_as_legislated,constant_percent at 4%,assessed at its remaining value,1.0,0.75,1.1461570391670846,1.0282844657661174,11.463031614811658,balanced_all_equity
australia_as_legislated,constant_percent at 4%,assessed at its remaining value,1.0,0.9,1.1978171926366228,1.0803438914683086,10.873695135042126,balanced_all_equity
australia_as_legislated,constant_percent at 4%,assessed at its remaining value,1.0,0.95,1.216166993934436,1.096803942795969,10.882806532787171,balanced_all_equity
australia_as_legislated,constant_percent at 4%,assessed at its remaining value,1.0,1.0,1.1970434555521563,1.0917451617400369,9.644951725207896,balanced_all_equity
australia_as_legislated,constant_percent at 4%,exempt from the assets test,0.0,0.0,0.8646139966343699,0.7417301037118694,16.56719773237565,balanced_all_equity
australia_as_legislated,constant_percent at 4%,exempt from the assets test,0.0,0.1,0.9509629110517118,0.8202665003494428,15.933408306518771,balanced_all_equity
australia_as_legislated,constant_percent at 4%,exempt from the assets test,0.0,0.25,1.066104913647605,0.926463921992112,15.072469455176684,balanced_all_equity
australia_as_legislated,constant_percent at 4%,exempt from the assets test,0.0,0.5,1.2623467057590545,1.1136385343920223,13.353360787593216,balanced_all_equity
australia_as_legislated,constant_percent at 4%,exempt from the assets test,0.0,0.75,1.467713620888592,1.2910629420226578,13.68257682225642,balanced_all_equity
australia_as_legislated,constant_percent at 4%,exempt from the assets test,0.0,0.9,1.5397613922673965,1.3389158601421365,15.000608933255787,balanced_all_equity
australia_as_legislated,constant_percent at 4%,exempt from the assets test,0.0,0.95,1.5401096020516625,1.34179908287631,14.779449599134441,balanced_all_equity
australia_as_legislated,constant_percent at 4%,exempt from the assets test,0.0,1.0,1.4304842966765312,1.2916187378909232,10.751280909129646,balanced_all_equity
australia_as_legislated,fixed_real_rule,assessed at its remaining value,1.0,0.0,0.669557912827888,0.6733438413656428,-0.5622578399286149,target_date_fund
australia_as_legislated,fixed_real_rule,assessed at its remaining value,1.0,0.1,0.7022182008660479,0.7154375592727201,-1.8477305580811842,target_date_fund
australia_as_legislated,fixed_real_rule,assessed at its remaining value,1.0,0.25,0.7596518940246197,0.7743564480559859,-1.8989386694308275,target_date_fund
australia_as_legislated,fixed_real_rule,assessed at its remaining value,1.0,0.5,0.8653329562267181,0.8774179386230082,-1.3773347756322218,target_date_fund
australia_as_legislated,fixed_real_rule,assessed at its remaining value,1.0,0.75,1.0241050148334796,0.99864548091853,2.549406611396532,balanced_all_equity
australia_as_legislated,fixed_real_rule,assessed at its remaining value,1.0,0.9,1.1464392540046613,1.0718040664902393,6.963510388500804,balanced_all_equity
australia_as_legislated,fixed_real_rule,assessed at its remaining value,1.0,0.95,1.192397818251027,1.0921517153910338,9.178770810619575,balanced_all_equity
australia_as_legislated,fixed_real_rule,assessed at its remaining value,1.0,1.0,1.1970434555521563,1.0917451617400369,9.644951725207896,balanced_all_equity
australia_as_legislated,fixed_real_rule,exempt from the assets test,0.0,0.0,0.669557912827888,0.6733438413656428,-0.5622578399286149,target_date_fund
australia_as_legislated,fixed_real_rule,exempt from the assets test,0.0,0.1,0.7090941792559593,0.7274122816861361,-2.5182558627846685,target_date_fund
australia_as_legislated,fixed_real_rule,exempt from the assets test,0.0,0.25,0.7842158504168001,0.8126766712258985,-3.5021087496170056,target_date_fund
australia_as_legislated,fixed_real_rule,exempt from the assets test,0.0,0.5,0.9420004728613864,0.9959386911871468,-5.41581713844923,target_date_fund
australia_as_legislated,fixed_real_rule,exempt from the assets test,0.0,0.75,1.2334067652954426,1.236284242137804,-0.23275204393009563,target_date_fund
